"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"5677","q25",37,40,"Bouteloua curtipendula",37.21107,60.47809,36.181,3,1,0,27,32.1562232971191,0
"5682","q25",37,48,"Bouteloua curtipendula",5.606971,15.16133,26.37425,3,1,0,24,13.3864030838013,0
"5683","q25",37,50,"Bouteloua curtipendula",7.137167,20.79543,22.56618,3,1,0,24,19.0376529693604,0
"5684","q25",37,51,"Bouteloua curtipendula",86.18109,69.08197,18.93327,2,0,0,40,13.5498828887939,0
"5685","q25",37,52,"Bouteloua curtipendula",41.3593,35.32745,13.36306,2,1,0,41,8.42947864532471,0
"5686","q25",37,53,"Bouteloua curtipendula",25.3022,4.328455,13.61377,3,1,0,31,0.545796275138855,0
"5687","q25",37,54,"Bouteloua curtipendula",10.36329,79.36304,11.91192,1,0,0,43,9.75792121887207,0
"5688","q25",37,55,"Bouteloua curtipendula",0.6998085,67.3905,12.80863,1,0,0,44,12.3391141891479,0
"5689","q25",37,56,"Bouteloua curtipendula",7.97031,55.126,10.04053,2,1,0,42,8.35970497131348,0
"5690","q25",37,57,"Bouteloua curtipendula",13.4728,69.27855,7.904967,1,0,0,45,6.41498279571533,0
"5691","q25",37,59,"Bouteloua curtipendula",5.869693,30.2374,9.061312,3,0,0,32,7.67444705963135,0
"5692","q25",37,60,"Bouteloua curtipendula",23.0799,3.346082,7.366029,3,0,0,31,0.621728718280792,0
"5693","q25",37,62,"Bouteloua curtipendula",45.64809,76.8988,4.824633,1,0,0,46,0.0526386871933937,0
"5694","q25",37,63,"Bouteloua curtipendula",9.029519,34.33503,6.548243,3,0,0,32,4.9967827796936,0
"5695","q25",37,64,"Bouteloua curtipendula",3.354824,57.14587,4.218273,2,0,0,42,3.35023927688599,1
"5696","q25",38,1,"Bouteloua curtipendula",92.47839,32.16986,95.74533,4,1,0,10,-0.4219970703125,0
"5697","q25",38,3,"Bouteloua curtipendula",79.33095,76.34473,96.18243,4,1,0,11,0.333053588867188,0
"5698","q25",38,7,"Bouteloua curtipendula",51.35522,96.23888,85.23643,3,1,0,34,0.283859252929688,0
"5699","q25",38,9,"Bouteloua curtipendula",19.53001,82.24583,85.06747,4,0,1,11,12.8208923339844,0
"5700","q25",38,10,"Bouteloua curtipendula",67.9578,73.6879,82.93031,4,1,0,18,13.171257019043,0
"5701","q25",38,11,"Bouteloua curtipendula",39.45239,38.32428,79.79443,4,1,0,17,17.2072982788086,0
"5702","q25",38,12,"Bouteloua curtipendula",22.08005,85.69058,80.00824,3,1,1,34,11.0023574829102,0
"5703","q25",38,14,"Bouteloua curtipendula",137.2951,7.432244,72.0575,4,1,0,15,0.16700541973114,0
"5704","q25",38,15,"Bouteloua curtipendula",26.36479,97.05567,77.24858,3,0,0,34,0.219078063964844,0
"5705","q25",38,17,"Bouteloua curtipendula",37.80674,78.27377,72.86996,4,1,0,18,17.5019073486328,0
"5706","q25",38,20,"Bouteloua curtipendula",150.9954,67.47547,67.661,4,1,0,18,25.6436309814453,0
"5707","q25",38,23,"Bouteloua curtipendula",89.8131,14.43884,63.96177,4,1,0,19,10.1084394454956,0
"5718","q25",38,41,"Bouteloua curtipendula",10.21738,20.44525,33.61205,4,1,1,26,18.3305625915527,0
"5719","q25",38,42,"Bouteloua curtipendula",81.40318,58.25887,30.18145,4,1,0,27,24.0100193023682,0
"5721","q25",38,47,"Bouteloua curtipendula",20.73218,10.31518,27.17292,4,1,0,24,7.37315464019775,0
"5722","q25",38,48,"Bouteloua curtipendula",6.070044,15.45945,26.16267,4,0,0,24,13.9018211364746,0
"5723","q25",38,49,"Bouteloua curtipendula",11.43868,19.01837,24.91184,4,0,0,24,16.9854011535645,0
"5724","q25",38,52,"Bouteloua curtipendula",7.193258,21.06154,22.34189,4,0,0,24,19.6273441314697,0
"5725","q25",38,54,"Bouteloua curtipendula",41.77211,18.32957,18.17859,4,1,0,24,14.0059518814087,0
"5726","q25",38,55,"Bouteloua curtipendula",7.753961,1.978563,18.37125,4,0,0,31,0.470075279474258,1
"5727","q25",38,56,"Bouteloua curtipendula",64.95708,35.54967,13.89186,3,1,0,41,8.62131404876709,0
"5728","q25",38,57,"Bouteloua curtipendula",103.2841,5.103902,8.794848,4,1,0,31,-0.385680824518204,0
"5729","q25",38,60,"Bouteloua curtipendula",27.26294,58.52738,7.904179,3,1,0,42,5.08564281463623,0
"5730","q25",38,61,"Bouteloua curtipendula",62.91016,35.06303,5.323468,3,0,0,41,0.284325450658798,0
"5731","q25",38,62,"Bouteloua curtipendula",11.27449,98.71721,4.560641,1,0,0,47,-0.404403686523438,1
"5732","q25",39,1,"Bouteloua curtipendula",47.1868,79.40012,96.85574,5,1,0,11,-0.0383071899414062,0
"5733","q25",39,2,"Bouteloua curtipendula",15.09451,34.70586,97.86145,5,0,0,10,0.017486572265625,1
"5734","q25",39,3,"Bouteloua curtipendula",17.0525,28.32444,98.03204,5,0,0,10,0.0240020751953125,1
"5735","q25",39,5,"Bouteloua curtipendula",75.07089,96.51074,85.56394,4,1,0,34,0.112579345703125,0
"5736","q25",39,7,"Bouteloua curtipendula",12.70767,87.00237,96.45242,5,0,0,11,1.74677276611328,0
"5737","q25",39,9,"Bouteloua curtipendula",9.966875,71.92677,95.19075,5,0,0,11,3.34233856201172,0
"5738","q25",39,10,"Bouteloua curtipendula",31.21181,32.38919,93.01192,5,0,0,10,4.53279113769531,0
"5739","q25",39,12,"Bouteloua curtipendula",7.193511,76.12458,89.14597,5,0,0,11,8.82030487060547,0
"5740","q25",39,16,"Bouteloua curtipendula",40.06023,82.97812,86.32706,5,1,0,18,10.4215850830078,0
"5741","q25",39,17,"Bouteloua curtipendula",30.73044,69.52517,85.32516,5,1,0,18,11.667350769043,0
"5742","q25",39,18,"Bouteloua curtipendula",45.11368,75.09099,83.33921,5,1,0,18,13.270393371582,0
"5743","q25",39,19,"Bouteloua curtipendula",10.30437,39.43147,82.3393,5,0,0,17,16.1110076904297,0
"5744","q25",39,20,"Bouteloua curtipendula",28.89417,85.07516,80.57096,4,0,0,34,11.5910415649414,0
"5745","q25",39,21,"Bouteloua curtipendula",80.799,4.982704,76.37598,5,1,0,15,0.072473406791687,0
"5746","q25",39,22,"Bouteloua curtipendula",17.69518,37.09868,79.74121,5,0,0,17,18.0674133300781,0
"5747","q25",39,23,"Bouteloua curtipendula",6.648828,42.17729,80.11868,5,0,0,17,18.71630859375,0
"5748","q25",39,26,"Bouteloua curtipendula",17.18673,39.98013,77.04586,5,0,0,17,20.9450225830078,0
"5749","q25",39,27,"Bouteloua curtipendula",42.3169,11.52095,73.23335,5,0,0,15,7.89746427536011,0
"5750","q25",39,28,"Bouteloua curtipendula",39.47165,78.19086,73.92373,5,0,0,18,17.8777160644531,0
"5751","q25",39,30,"Bouteloua curtipendula",137.6187,67.38506,67.38552,5,1,0,18,24.8369216918945,0
"5752","q25",39,31,"Bouteloua curtipendula",18.28429,17.43127,71.05004,5,0,0,19,14.3891544342041,0
"5754","q25",39,33,"Bouteloua curtipendula",93.41046,14.29086,62.20936,5,1,0,19,8.47800540924072,0
"5755","q25",39,34,"Bouteloua curtipendula",6.511929,72.91612,62.77825,5,0,0,18,25.8019104003906,0
"5770","q25",39,53,"Bouteloua curtipendula",13.59297,17.25942,37.0681,5,0,0,26,15.2540826797485,0
"5772","q25",39,56,"Bouteloua curtipendula",89.5812,56.82347,30.66486,5,1,0,27,22.7375640869141,0
"5773","q25",39,58,"Bouteloua curtipendula",17.01808,21.22128,34.00992,5,0,0,26,18.044506072998,0
"5776","q25",39,62,"Bouteloua curtipendula",7.690462,64.92824,30.71517,5,0,0,27,28.9047412872314,0
"5777","q25",39,65,"Bouteloua curtipendula",12.63491,10.34658,28.51749,5,1,0,24,7.90052938461304,0
"5778","q25",39,66,"Bouteloua curtipendula",5.937619,14.97093,26.67716,5,0,0,24,13.2991237640381,0
"5779","q25",39,67,"Bouteloua curtipendula",6.693627,9.583344,25.90527,5,0,0,24,8.0082893371582,0
"5780","q25",39,68,"Bouteloua curtipendula",12.07062,12.73026,24.93361,5,0,0,24,10.1349687576294,0
"5781","q25",39,69,"Bouteloua curtipendula",8.458724,21.22192,24.98649,5,0,0,24,19.2294139862061,0
"5782","q25",39,71,"Bouteloua curtipendula",30.51441,19.81669,19.62857,5,1,0,24,15.926399230957,0
"5783","q25",39,72,"Bouteloua curtipendula",10.57014,40.6876,14.87028,4,0,0,41,12.7666244506836,0
"5784","q25",39,73,"Bouteloua curtipendula",126.2952,36.15426,9.584828,4,1,0,41,1.21240520477295,0
"5785","q25",39,74,"Bouteloua curtipendula",11.39801,5.235833,14.56,5,0,0,31,2.94090437889099,0
"5786","q25",39,76,"Bouteloua curtipendula",4.899244,60.49039,12.91444,4,0,0,42,11.5277223587036,0
"5787","q25",39,77,"Bouteloua curtipendula",81.07062,4.599545,8.122371,5,1,0,31,-0.168285399675369,0
"5788","q25",39,78,"Bouteloua curtipendula",16.46713,57.95587,10.24477,4,0,0,42,7.59168815612793,0
"5789","q25",40,1,"Bouteloua curtipendula",8.549961,76.58845,99.30299,6,1,0,11,-0.0264129638671875,1
"5790","q25",40,11,"Bouteloua curtipendula",8.210515,19.33685,61.53356,6,1,0,19,17.7736530303955,0
"5791","q25",40,12,"Bouteloua curtipendula",11.31889,11.21319,60.40401,6,1,0,19,9.37485504150391,0
"5792","q25",40,13,"Bouteloua curtipendula",4.213975,11.69454,55.97552,6,0,0,19,10.5128469467163,0
"5796","q25",40,25,"Bouteloua curtipendula",8.440924,55.14504,36.84593,6,1,0,27,35.1856689453125,0
"5797","q25",40,29,"Bouteloua curtipendula",4.889477,11.14285,29.13221,6,0,0,24,9.41024017333984,0
"5798","q25",40,30,"Bouteloua curtipendula",2.543458,54.24096,28.52364,6,1,0,27,27.5325450897217,0
"5799","q25",40,32,"Bouteloua curtipendula",4.480213,8.872933,26.3074,6,0,0,24,6.95417356491089,0
"5800","q25",40,33,"Bouteloua curtipendula",8.387341,13.02416,24.63981,6,1,0,24,10.9547262191772,0
"5801","q25",40,35,"Bouteloua curtipendula",8.961143,18.90245,14.79428,6,1,0,24,13.1891393661499,0
"5802","q25",41,1,"Bouteloua curtipendula",42.93661,92.09367,97.09288,6,0,1,34,0.166976928710938,0
"5803","q25",41,2,"Bouteloua curtipendula",44.6418,80.15432,96.04323,7,1,0,11,0.169296264648438,0
"5804","q25",41,9,"Bouteloua curtipendula",11.05954,83.10668,91.63644,7,0,1,18,6.42593383789062,0
"5805","q25",41,12,"Bouteloua curtipendula",64.2514,75.57213,80.10382,7,1,1,18,15.1475982666016,0
"5806","q25",41,14,"Bouteloua curtipendula",0.6959729,62.57666,82.80424,7,0,1,18,16.8236770629883,0
"5807","q25",41,19,"Bouteloua curtipendula",13.05175,9.478494,77.04765,7,1,1,15,7.29528903961182,0
"5808","q25",41,21,"Bouteloua curtipendula",0.6959697,67.52745,75.04256,7,0,1,18,24.5853424072266,0
"5809","q25",41,22,"Bouteloua curtipendula",0.7076111,0.3954829,73.65681,7,0,1,15,-0.0338057279586792,1
"5810","q25",41,23,"Bouteloua curtipendula",0.6959725,7.176915,71.58915,7,0,1,15,6.76046800613403,0
"5811","q25",41,24,"Bouteloua curtipendula",0.6959825,65.93721,71.33374,7,0,1,18,28.2941665649414,0
"5812","q25",41,27,"Bouteloua curtipendula",0.6959705,3.669372,70.51211,7,0,1,15,3.25292491912842,1
"5813","q25",41,29,"Bouteloua curtipendula",22.89661,16.96168,68.04627,7,0,0,19,13.7218570709229,0
"5814","q25",41,33,"Bouteloua curtipendula",91.00587,13.5959,58.57146,7,1,0,19,8.63286685943604,0
"5815","q25",41,37,"Bouteloua curtipendula",24.49596,21.974,58.16893,7,0,0,19,19.3533840179443,0
"5827","q25",41,62,"Bouteloua curtipendula",19.50034,54.17479,32.27757,7,1,0,27,29.4937229156494,0
"5828","q25",41,63,"Bouteloua curtipendula",21.09988,20.69358,28.3058,7,0,0,24,18.6971378326416,0
"5829","q25",41,67,"Bouteloua curtipendula",12.26853,59.22168,26.55799,7,0,0,27,24.3839874267578,0
"5830","q25",41,68,"Bouteloua curtipendula",26.08765,12.03891,25.20864,7,0,0,24,8.67549610137939,0
"5831","q25",41,70,"Bouteloua curtipendula",9.020119,59.98735,21.58743,7,0,1,27,19.9187850952148,0
"5832","q25",41,72,"Bouteloua curtipendula",38.02634,20.33004,13.76804,7,1,0,24,9.76535320281982,0
"5833","q25",41,74,"Bouteloua curtipendula",0.6959747,2.117239,13.25102,7,0,1,31,1.70079219341278,1
"5834","q25",41,75,"Bouteloua curtipendula",0.6959785,33.53909,10.08626,6,0,1,41,9.6107292175293,0
"5835","q25",41,78,"Bouteloua curtipendula",0.695967,25.49391,2.290886,6,0,1,41,1.81536042690277,1
"5836","q25",41,79,"Bouteloua curtipendula",0.6959682,14.34616,2.111218,1,0,0,48,1.63569176197052,1
"5837","q25",42,2,"Bouteloua curtipendula",279.9562,74.18443,93.08414,8,1,0,11,0.944076538085938,0
"5838","q25",42,6,"Bouteloua curtipendula",265.0799,71.5013,79.38177,8,1,0,18,12.0657501220703,0
"5839","q25",42,7,"Bouteloua curtipendula",14.42165,6.71053,69.36662,8,1,0,15,4.78067064285278,0
"5840","q25",42,8,"Bouteloua curtipendula",293.7638,18.16739,58.41655,8,1,0,19,7.31930494308472,0
"5845","q25",42,23,"Bouteloua curtipendula",214.3068,51.96808,31.28253,8,1,0,27,18.7136840820312,0
"5848","q25",42,33,"Bouteloua curtipendula",368.9086,17.41097,17.84138,8,1,0,24,5.32059001922607,0
"5849","q25",43,2,"Bouteloua curtipendula",187.2867,80.46065,93.53088,9,0,0,11,0.392951965332031,0
"5850","q25",43,3,"Bouteloua curtipendula",9.370486,67.72212,94.11514,9,0,0,11,4.24758148193359,0
"5851","q25",43,5,"Bouteloua curtipendula",12.53623,59.67902,90.65464,9,1,0,11,7.45106506347656,0
"5852","q25",43,6,"Bouteloua curtipendula",251.5188,70.77036,79.93591,9,1,0,18,11.5537796020508,0
"5853","q25",43,12,"Bouteloua curtipendula",48.83051,6.17432,75.26746,9,1,0,15,2.25843119621277,0
"5854","q25",43,17,"Bouteloua curtipendula",545.2509,25.47135,61.26202,9,1,0,19,5.57810258865356,0
"5855","q25",43,21,"Bouteloua curtipendula",13.5324,67.52571,66.27567,9,0,0,18,30.1192169189453,0
"5860","q25",43,47,"Bouteloua curtipendula",76.44701,53.07625,32.25742,9,0,0,27,27.4536933898926,0
"5861","q25",43,49,"Bouteloua curtipendula",54.02807,62.69674,25.80421,9,1,0,27,20.7510280609131,0
"5862","q25",43,55,"Bouteloua curtipendula",25.33109,12.17561,21.71091,9,1,0,24,8.39257907867432,0
"5863","q25",43,60,"Bouteloua curtipendula",135.5624,22.83735,12.68598,9,1,0,24,5.25604915618896,0
"5864","q25",43,66,"Bouteloua curtipendula",7.558877,13.42886,2.261551,9,0,0,24,0.861529111862183,1
"5865","q25",44,3,"Bouteloua curtipendula",763.0236,68.44883,80.77978,10,1,0,18,0.0759353637695312,0
"5866","q25",44,4,"Bouteloua curtipendula",33.93532,9.743246,93.55127,1,1,0,49,3.07738494873047,0
"5867","q25",44,11,"Bouteloua curtipendula",34.50064,90.07607,81.92555,10,1,1,11,6.80857849121094,0
"5868","q25",44,12,"Bouteloua curtipendula",81.30363,6.931039,79.78509,10,1,0,15,1.5168844461441,0
"5869","q25",44,14,"Bouteloua curtipendula",12.83832,29.24931,72.995,10,0,0,19,24.7710571289062,0
"5870","q25",44,16,"Bouteloua curtipendula",53.5727,20.22408,66.08993,10,0,0,19,15.6172342300415,0
"5871","q25",44,19,"Bouteloua curtipendula",68.71542,42.5736,57.15165,10,1,0,19,37.0963935852051,0
"5872","q25",44,20,"Bouteloua curtipendula",242.8228,18.27478,53.98688,10,1,0,19,6.08623504638672,0
"5878","q25",44,41,"Bouteloua curtipendula",35.57138,16.2791,22.4661,10,1,0,24,12.4090223312378,0
"5879","q25",44,43,"Bouteloua curtipendula",26.22068,60.82195,19.58797,10,1,0,27,15.1542949676514,0
"5880","q25",44,45,"Bouteloua curtipendula",177.6363,19.56708,6.503289,10,1,0,24,0.902499377727509,0
"5881","q25",44,46,"Bouteloua curtipendula",12.35309,72.37153,13.84297,1,0,0,50,10.9547557830811,0
"5882","q25",45,4,"Bouteloua curtipendula",30.28077,55.84325,97.56246,11,1,1,11,0.0399017333984375,0
"5883","q25",45,5,"Bouteloua curtipendula",285.9544,74.81027,92.91798,11,1,0,18,0.137901306152344,0
"5884","q25",45,8,"Bouteloua curtipendula",8.574521,4.026563,90.65794,2,0,0,49,2.3486692905426,0
"5885","q25",45,12,"Bouteloua curtipendula",11.95142,2.389893,82.87579,11,1,0,15,0.389829277992249,1
"5886","q25",45,15,"Bouteloua curtipendula",12.5252,92.18546,77.59871,11,1,0,11,5.77082061767578,0
"5887","q25",45,16,"Bouteloua curtipendula",246.7641,66.40176,70.16978,11,1,0,18,22.4140930175781,0
"5888","q25",45,20,"Bouteloua curtipendula",466.9937,30.88698,60.0821,11,1,0,19,13.9069910049438,0
"5889","q25",45,22,"Bouteloua curtipendula",43.10932,6.747641,63.3541,11,1,0,19,2.76516199111938,0
"5892","q25",45,26,"Bouteloua curtipendula",29.31622,48.57559,54.75402,11,1,0,19,42.8607444763184,0
"5898","q25",45,38,"Bouteloua curtipendula",92.36858,54.06071,31.7903,11,1,0,27,25.7513313293457,0
"5901","q25",45,43,"Bouteloua curtipendula",85.64902,67.06943,15.3803,11,1,0,27,9.71114730834961,0
"5902","q25",45,44,"Bouteloua curtipendula",9.552849,54.11813,16.51284,11,0,0,27,14.7969732284546,0
"5903","q25",45,45,"Bouteloua curtipendula",136.4591,17.82833,9.1892,11,1,0,24,2.01292419433594,0
"5904","q25",46,4,"Bouteloua curtipendula",314.5055,75.7871,92.32374,12,1,0,18,0.0494918823242188,0
"5905","q25",46,15,"Bouteloua curtipendula",181.9838,62.21272,66.97538,12,1,0,18,24.3864669799805,0
"5906","q25",46,17,"Bouteloua curtipendula",82.99057,73.55331,68.53989,12,1,0,18,21.3763732910156,0
"5907","q25",46,21,"Bouteloua curtipendula",185.0217,26.53263,61.1008,12,1,0,19,18.1564788818359,0
"5908","q25",46,26,"Bouteloua curtipendula",27.30009,48.9848,64.94851,12,0,0,19,32.2200012207031,0
"5909","q25",46,27,"Bouteloua curtipendula",24.55741,41.67385,63.09985,12,0,0,19,34.1952438354492,0
"5913","q25",46,34,"Bouteloua curtipendula",25.97649,50.42603,54.66814,12,0,0,19,42.5360107421875,0
"5914","q25",46,35,"Bouteloua curtipendula",113.8668,21.71792,50.99471,12,1,0,19,13.4696855545044,0
"5918","q25",46,44,"Bouteloua curtipendula",349.933,10.36274,36.1509,12,1,1,24,-0.437997847795486,0
"5921","q25",46,53,"Bouteloua curtipendula",39.51791,46.07279,28.93012,12,1,0,27,24.6870765686035,0
"5922","q25",46,55,"Bouteloua curtipendula",51.41006,15.72771,19.99418,12,0,0,24,11.1631011962891,0
"5923","q25",46,56,"Bouteloua curtipendula",88.07442,70.23241,17.49545,12,1,0,27,10.4585866928101,0
"5924","q25",46,60,"Bouteloua curtipendula",46.87133,15.61818,10.23171,12,1,0,24,6.26986932754517,0
"5925","q25",47,1,"Bouteloua curtipendula",157.4661,70.75756,92.26051,13,1,0,18,-0.120323181152344,0
"5926","q25",47,6,"Bouteloua curtipendula",62.69435,89.56863,92.19205,13,1,0,18,3.86426544189453,0
"5927","q25",47,9,"Bouteloua curtipendula",131.7473,82.28935,83.72143,13,1,0,18,8.25638580322266,0
"5928","q25",47,14,"Bouteloua curtipendula",38.57064,81.42574,69.81879,13,0,0,18,14.9028091430664,0
"5929","q25",47,16,"Bouteloua curtipendula",179.9495,25.31918,60.63284,13,1,0,19,16.3883285522461,0
"5930","q25",47,19,"Bouteloua curtipendula",155.2815,62.61028,61.71002,13,1,0,18,30.3297500610352,0
"5932","q25",47,21,"Bouteloua curtipendula",205.0066,49.42389,59.00909,13,1,0,18,32.7038421630859,0
"5934","q25",47,30,"Bouteloua curtipendula",21.40512,18.23279,43.3946,13,0,0,19,15.7880716323853,0
"5935","q25",47,34,"Bouteloua curtipendula",31.12004,2.631755,30.2936,13,1,0,24,-0.395393192768097,0
"5936","q25",47,35,"Bouteloua curtipendula",16.40816,98.70615,30.04676,1,1,0,51,-0.398200988769531,1
"5937","q25",47,40,"Bouteloua curtipendula",7.072228,41.41951,21.92978,13,1,0,27,19.8327007293701,0
"5938","q25",47,44,"Bouteloua curtipendula",148.8524,74.05697,14.56585,13,1,0,27,6.93974351882935,0
"5939","q25",48,0,"Bouteloua curtipendula",178.635,2.446494,90.00468,14,1,2,15,-0.341038435697556,0
"5940","q25",48,5,"Bouteloua curtipendula",44.41484,36.7189,97.13512,1,1,0,52,-0.0587997436523438,0
"5941","q25",48,6,"Bouteloua curtipendula",64.20644,89.12515,95.99785,14,1,0,18,1.10823059082031,0
"5942","q25",48,7,"Bouteloua curtipendula",77.71738,73.54636,93.9161,14,1,0,18,1.79177093505859,0
"5943","q25",48,9,"Bouteloua curtipendula",43.45972,49.24762,92.74775,14,1,2,11,3.10882568359375,0
"5944","q25",48,12,"Bouteloua curtipendula",257.339,74.80513,84.68974,14,1,0,18,7.458251953125,0
"5945","q25",48,17,"Bouteloua curtipendula",17.22256,98.56044,75.41139,14,1,2,11,-0.209259033203125,1
"5946","q25",48,20,"Bouteloua curtipendula",32.97494,6.691418,74.58174,14,1,2,15,2.71314740180969,0
"5947","q25",48,21,"Bouteloua curtipendula",362.21,79.90223,58.53284,14,1,0,18,3.11475372314453,0
"5948","q25",48,24,"Bouteloua curtipendula",456.9512,39.18288,62.86901,14,1,0,18,20.2004165649414,0
"5949","q25",48,27,"Bouteloua curtipendula",25.62575,6.521869,59.71175,14,1,2,19,2.77518534660339,0
"5950","q25",48,32,"Bouteloua curtipendula",112.0519,15.60619,52.91566,14,1,0,19,8.48609352111816,0
"5951","q25",48,36,"Bouteloua curtipendula",73.82147,10.74974,37.31184,14,1,0,24,5.39326810836792,0
"5953","q25",48,38,"Bouteloua curtipendula",12.94262,58.52604,38.63512,14,1,2,27,36.2342529296875,0
"5956","q25",48,49,"Bouteloua curtipendula",13.40423,51.80674,28.18314,14,0,1,27,26.1845188140869,0
"5957","q25",48,50,"Bouteloua curtipendula",16.8892,97.64451,26.73771,2,1,0,51,0.15985107421875,1
"5958","q25",48,52,"Bouteloua curtipendula",144.3163,65.21301,9.220131,14,1,0,27,0.0624560080468655,0
"5959","q25",48,54,"Bouteloua curtipendula",12.53579,90.72709,20.55731,1,1,0,53,7.42142486572266,0
"5960","q25",48,58,"Bouteloua curtipendula",9.866634,58.29397,14.78194,14,1,1,27,12.7125778198242,0
"5961","q25",48,65,"Bouteloua curtipendula",16.46462,92.42567,10.32562,1,1,0,54,4.97934722900391,0
"5962","q25",48,71,"Bouteloua curtipendula",87.58413,21.1011,2.011658,14,1,1,24,-0.131574168801308,0
"5963","q25",49,2,"Bouteloua curtipendula",18.02628,34.32382,97.28096,2,1,0,52,0.509529113769531,0
"5964","q25",49,8,"Bouteloua curtipendula",4.295702,6.344242,90.47952,15,1,0,15,5.38537073135376,0
"5965","q25",49,9,"Bouteloua curtipendula",5.883036,11.39314,89.47646,15,1,0,15,9.28938293457031,0
"5966","q25",49,11,"Bouteloua curtipendula",5.643866,74.50278,88.57352,15,1,0,18,10.1301345825195,0
"5967","q25",49,14,"Bouteloua curtipendula",3.103636,44.22533,86.29224,15,1,0,11,12.8550796508789,0
"5968","q25",49,15,"Bouteloua curtipendula",11.29705,80.99614,83.3987,15,1,0,18,15.2354278564453,0
"5969","q25",49,16,"Bouteloua curtipendula",8.246552,61.72982,82.03194,15,1,0,18,16.1636199951172,0
"5970","q25",49,19,"Bouteloua curtipendula",5.178618,56.85368,79.98529,1,0,0,55,18.7022399902344,0
"5971","q25",49,22,"Bouteloua curtipendula",10.06075,1.644099,77.85146,15,1,0,15,0.335115641355515,1
"5972","q25",49,23,"Bouteloua curtipendula",10.7764,79.05326,76.56947,15,1,0,18,19.2615432739258,0
"5973","q25",49,26,"Bouteloua curtipendula",10.35156,34.37803,73.87337,15,1,0,18,24.374137878418,0
"5974","q25",49,27,"Bouteloua curtipendula",5.972398,44.00134,74.12446,15,1,0,18,24.4573059082031,0
"5975","q25",49,28,"Bouteloua curtipendula",10.41174,4.539508,73.59431,15,1,0,15,2.7860221862793,0
"5976","q25",49,29,"Bouteloua curtipendula",5.735994,95.93284,73.63919,15,0,0,11,2.82907104492188,0
"5977","q25",49,30,"Bouteloua curtipendula",78.77943,90.86569,69.93954,15,1,0,18,4.40317535400391,0
"5978","q25",49,31,"Bouteloua curtipendula",5.415285,53.3787,72.31647,15,0,0,18,26.3340072631836,0
"5979","q25",49,33,"Bouteloua curtipendula",5.191823,22.45524,71.4472,15,1,0,18,21.2327651977539,0
"5980","q25",49,35,"Bouteloua curtipendula",8.348199,28.94683,70.86038,15,1,0,18,27.4007453918457,0
"5981","q25",49,37,"Bouteloua curtipendula",3.193917,10.87182,71.06905,15,1,0,15,9.75909900665283,0
"5982","q25",49,38,"Bouteloua curtipendula",33.06369,59.78083,67.21413,15,1,0,18,29.2567596435547,0
"5983","q25",49,39,"Bouteloua curtipendula",14.44259,71.56129,68.13659,15,1,0,18,26.3193206787109,0
"5984","q25",49,40,"Bouteloua curtipendula",9.519506,79.25718,68.23955,15,1,0,18,19.2145843505859,0
"5985","q25",49,41,"Bouteloua curtipendula",12.52308,39.32196,66.08191,15,1,0,18,32.1905364990234,0
"5986","q25",49,42,"Bouteloua curtipendula",7.417255,52.33589,65.32535,15,1,0,18,32.9291687011719,0
"5987","q25",49,43,"Bouteloua curtipendula",8.724558,75.01691,65.24629,15,0,0,18,23.3541641235352,0
"5988","q25",49,44,"Bouteloua curtipendula",14.70613,71.69261,61.11957,15,1,0,18,26.4740447998047,0
"5989","q25",49,45,"Bouteloua curtipendula",10.15151,30.22349,60.89013,15,1,0,18,28.1793727874756,0
"5990","q25",49,46,"Bouteloua curtipendula",3.454113,49.44164,61.49965,15,0,0,18,37.5683860778809,0
"5991","q25",49,47,"Bouteloua curtipendula",7.848973,56.60191,60.26867,15,1,0,18,37.9492340087891,0
"5992","q25",49,48,"Bouteloua curtipendula",6.583613,78.86102,59.72195,15,1,0,18,19.8024139404297,0
"5993","q25",49,49,"Bouteloua curtipendula",8.313362,86.62658,58.74461,15,1,0,18,11.8341979980469,0
"5994","q25",49,50,"Bouteloua curtipendula",9.649634,5.920953,57.35745,15,1,0,19,4.35412311553955,0
"5995","q25",49,51,"Bouteloua curtipendula",17.07594,46.15962,55.96997,15,1,0,18,41.3451042175293,0
"5996","q25",49,52,"Bouteloua curtipendula",2.592971,34.35592,56.46557,15,0,0,18,33.5536956787109,0
"5997","q25",49,53,"Bouteloua curtipendula",3.812864,37.95655,55.7682,15,0,0,18,36.9913101196289,0
"5998","q25",49,54,"Bouteloua curtipendula",7.370479,72.32294,55.08887,15,1,0,18,26.0415573120117,0
"5999","q25",49,55,"Bouteloua curtipendula",3.80609,90.18349,54.51052,15,1,0,18,8.77915954589844,0
"6000","q25",49,56,"Bouteloua curtipendula",4.59408,14.62219,54.23853,15,1,0,19,13.4667901992798,0
"6001","q25",49,57,"Bouteloua curtipendula",16.57128,64.35756,51.95312,15,1,0,18,33.6259460449219,0
"6002","q25",49,58,"Bouteloua curtipendula",7.267138,59.28556,52.53585,15,1,0,18,39.360523223877,0
"6003","q25",49,59,"Bouteloua curtipendula",2.054529,27.94846,51.59669,15,0,1,19,27.197229385376,0
"6004","q25",49,60,"Bouteloua curtipendula",13.66352,31.4784,49.14867,15,1,1,19,29.233570098877,0
