"species","quad","year","genetID","BOER.0.2","BOER.2.4","BOER.4.6","BOER.6.8","BOER.8.10","BOER.10.12","BOER.12.14","BOER.14.16","BOER.16.18","BOER.18.20","BOER.20.25","BOER.25.30","BOER.30.35","BOER.35.40","BOER.40.45","BOER.45.50","BOER.50.60","BOER.60.70","BOER.70.80","BOER.80.90","BOER.90.100","BOER.100.110","BOER.110.120","BOER.120.130","BOER.130.140","BOER.140.150","GUSA.0.2","GUSA.2.4","GUSA.4.6","GUSA.6.8","GUSA.8.10","GUSA.10.12","GUSA.12.14","GUSA.14.16","GUSA.16.18","GUSA.18.20","GUSA.20.25","GUSA.25.30","GUSA.30.35","GUSA.35.40","GUSA.40.45","GUSA.45.50","GUSA.50.60","GUSA.60.70","GUSA.70.80","GUSA.80.90","GUSA.90.100","GUSA.100.110","GUSA.110.120","GUSA.120.130","GUSA.130.140","GUSA.140.150","SCBR.0.2","SCBR.2.4","SCBR.4.6","SCBR.6.8","SCBR.8.10","SCBR.10.12","SCBR.12.14","SCBR.14.16","SCBR.16.18","SCBR.18.20","SCBR.20.25","SCBR.25.30","SCBR.30.35","SCBR.35.40","SCBR.40.45","SCBR.45.50","SCBR.50.60","SCBR.60.70","SCBR.70.80","SCBR.80.90","SCBR.90.100","SCBR.100.110","SCBR.110.120","SCBR.120.130","SCBR.130.140","SCBR.140.150","SPFL.0.2","SPFL.2.4","SPFL.4.6","SPFL.6.8","SPFL.8.10","SPFL.10.12","SPFL.12.14","SPFL.14.16","SPFL.16.18","SPFL.18.20","SPFL.20.25","SPFL.25.30","SPFL.30.35","SPFL.35.40","SPFL.40.45","SPFL.45.50","SPFL.50.60","SPFL.60.70","SPFL.70.80","SPFL.80.90","SPFL.90.100","SPFL.100.110","SPFL.110.120","SPFL.120.130","SPFL.130.140","SPFL.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"SPFL","g3",32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4218602914709,98.567718471598,111.722982174288,94.0247220110256,17.2077167383675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44100388876608,7.82635586165793,4.17264030057601,1.62560936593355,0.0143906370664482,0,0,10.2719173170609,27.8554508443347,29.003449476534,11.2523320642204,16.0346366493952,0.00536335310482627,0,0,31.4974858646717,20.5025141138283,0,0,0,0,0,1,1,1,1,0.953696588834869,0.896449323402769,0.848560204451707,0.809751712277228,0.77816330812473,0.752137693644814,0.703871558924453,0.670856546016254,0.646942549992845,0.6288537830138,0.614706081429984,0.603190749082742,0.53230968647032,0.465360313220267,0.410777951659639,0.366596794073534,0.316694805564336,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84708269887094,9.9979173266291,76.8876176642137,105.214213259866,99.1165336136344,41.5398074334397,14.3418276900957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102565552510666,0.239743439748933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0,0,0,0,19.3789931685183,2.66100679998169,2.670000008,0,3.16881594801188,31.7711840119882,12.8299999355,0,16.0400000025,0.175140074554392,1.6998599219456,50.124999982,0,0,0,1,0.905876088822162,0.785870564925278,0.718138654756415,0.675862029060689,0.647156629230459,0.622257422346082,0.583868911482615,0.549916638398232,0.521245984199559,0.467567905239337,0.430951713710527,0.40463362221181,0.384884717752571,0.36955000108837,0.357313138376173,0.339032514612549,0.326044960473538,0.316350388707032,0.306211488130065,0.284677020606865,0.25152304856033,0.218719515918627,0.18837962903369,0.162429720455475,0.141494334262925
"SPFL","g3",32,41,0,0,0,0,0,0,0,0,0,0,0,0,9.91776929209452,2.92723073340551,2.87250046671541,27.8004735083723,53.1699423657474,141.063426839903,89.3341329288313,22.8522982839495,0.00722526773085974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,0,0,0,0,0,0,0,0,0.854686249286168,24.900679392729,19.9549541568469,21.3152407896258,7.01758928066218,1.33000002100002,0,12.8299999355,1.87499999649999,16.218441902948,49.946558081552,0,0,0,0,0,1,1,1,1,1,1,1,0.998697803596012,0.973657703507439,0.942750231415918,0.872311385639881,0.8178283020987,0.748765359553622,0.68343861162174,0.631836157651185,0.590545307184414,0.529149518308398,0.485704734502735,0.432538660403815,0.376549163559616,0.31546358799144,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",32,44,0,0,0.0494875997060923,1.84527296362136,12.2632847638633,30.3864986847085,34.4341966191994,27.0438608433665,10.1237990886517,11.4230989389334,32.0850852642434,42.3023405508887,57.8141957471886,35.9834111579511,40.7555054933122,13.4349619711158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166933422500001,0.0830665724999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669609865349297,15.6093465565468,32.619344241174,1.88961308562579,31.969999936,0,10.5699999415,17.0605596766583,33.7258055620734,19.8467846504183,0,0,0,0,1,0.839345997515721,0.7338715027537,0.677326818524018,0.642563270735599,0.619118111136709,0.602263769869321,0.589572679833061,0.579676164467213,0.571744465777028,0.557439661581134,0.547886541649181,0.541055928928518,0.535929567504055,0.531941023179677,0.525706236319448,0.479635177115342,0.426792673839678,0.381295149111859,0.343323369438083,0.309615591780339,0.263091513106814,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",33,24,0,0,0,0,0,0,0,0.266490007738747,6.03301918420673,7.60600194829486,60.0574755724968,60.2891727144147,61.0816751284836,31.5405318207483,5.68898365436627,3.33500001199997,0,0,54.0970598633245,6.68443999417548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995,0,0,0,0.250000019999995,0,0,0.0132732810129986,0.236726713987005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98771439252646,6.17278557897352,68.3690566213206,21.9732326588775,45.210210922302,0,29.80405001195,0,0,0,1,1,1,1,1,0.970614457014161,0.907960642149102,0.828101249273884,0.757207534331977,0.700535388005451,0.60033236364258,0.535529994568431,0.490503957545994,0.457520350571775,0.432371048479195,0.412587865081532,0.383502416896297,0.363179720167521,0.348195501441489,0.333933173947762,0.296140415962824,0.256797312975922,0.220500619319496,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",33,27,0,0,0,0,0,0,0,0,0,0,8.34004805134122,4.92145195715879,28.5113323795692,120.230536256418,24.1091405477316,46.5941050286025,59.2096992567032,4.76353642272534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234010604896186,0.0159893901038133,0.250000019999995,0,0,0,0,0.136639612500002,0.113360382500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8965139949839,34.598399405786,19.5555866802301,9.88013979677379,9.42686023122621,88.8871359683507,45.3379139650992,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99723500562564,0.967077016110736,0.828349751655293,0.645547725575627,0.497441018894793,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08815611235434,83.077499410574,87.9352831611979,98.5596265681656,18.0192846479581,0,0,0,0,0,0,0,0,0.0544864873560325,0.195513532643962,0,0,0,0,0,0,0,0,0,0.249999995,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523951438295,12.8071391027754,25.5294094484296,7.56603299213798,5.17832632517392,40.6044561088314,13.2718704307834,33.5526896065681,22.0141747214554,0,49.9859225796429,5.24007724835701,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.999991184881444,0.981158342277087,0.914716300601013,0.857439990443129,0.812170381294309,0.77631602589778,0.725663814791962,0.677306572464593,0.602569757026854,0.522410510472913,0.455637423876094,0.386947183891873,0.318269975597005,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"SPFL","g3",33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244185053012699,47.8738148824873,113.81725409918,71.4812895876317,52.0705455548919,11.1927607230467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390905906272472,0.109094108727526,0,0,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547740676849742,14.6978896034649,36.7154555875248,30.180177981578,15.2260146213733,6.40127166015938,0,39.1368143498651,10.0581857436349,0,28.4164230990492,26.8095767289507,0,0,0,0,0,1,1,1,1,1,1,0.996370934630268,0.964530292392529,0.928642942835143,0.895176372106019,0.826971743054701,0.777133323110184,0.739888096409556,0.708804418900786,0.662848306159457,0.622300556699798,0.559018894769016,0.49204328654587,0.432646030626749,0.379906415091654,0.317174467589625,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3534906754152,68.150676366229,48.6217820678989,78.183445254159,58.4454556060478,20.2592923890127,5.66570754148734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250000019999995,0,0,0.249999995,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23237720787465,8.15472399348111,6.91989882664425,0,0,11.4690000115,0,0,25.5979765785327,3.11602335446726,56.1165135110709,63.6730882832249,0.268448153654219,0,0,0,0,0,1,0.893797303962747,0.776020218086011,0.710333873718367,0.669469658637325,0.64176392111227,0.621788941387274,0.589931792085883,0.557034179441007,0.52856941664016,0.474392782658341,0.437023057009408,0.410021811960129,0.389698239579412,0.373886473443177,0.361251753064741,0.342351353563888,0.328907519065568,0.318864543105677,0.307632309254061,0.285563529404813,0.251989981194458,0.218907853456172,0.188380030821795,0.162429720455476,0.141494334262925
"SPFL","g3",33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.971864566409,72.7585112565979,55.3344848156115,112.932188844059,24.6828004175725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250000019999995,0,0,0,0,0.249999995,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17559945683807,25.4678681566635,26.0205324914984,0,0,13.4931266922809,10.5841241625405,4.63674907817862,0,58.0312473095218,37.6987275353732,24.3280751030551,0,0,0,0,0,0,1,1,1,1,1,0.982186171143562,0.937812969537109,0.895506376711256,0.858704540573205,0.827273308543181,0.741161266333035,0.655647996925419,0.593576504226794,0.547219011700673,0.511508194484257,0.483249892113623,0.441513276592566,0.412265745124864,0.388754167561563,0.3545646824055,0.306402613347407,0.261104636719974,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3414510550866,19.5150488719133,39.1678478208581,54.165554711311,114.554767350028,37.3657900890103,16.5693900020426,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0.250000019999995,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77635683940025e-14,0,0,0,0,0,0,0,0,40.8930149059348,14.6884851635653,0,0,7.74462619510487,11.8848737878951,19.307000028,0,49.1950000935,0,0,55.2097223534446,0.0162774745552952,0,0,1,0.820171162825428,0.719653929825595,0.666311898647253,0.633623912025084,0.611611796792851,0.589133104647856,0.555227548715267,0.525055885970225,0.499398466268489,0.450963900024774,0.417653121866409,0.393582045950133,0.375450104316307,0.361330791333439,0.350038240965241,0.333125652096141,0.321078845054804,0.31206958968926,0.302826206071694,0.282852896445631,0.250663367610089,0.218377546524427,0.188366723002909,0.162429720455476,0.141494334262925
"SPFL","g3",33,41,0,0,0,0,0,0,0,0,0,0,0,9.68840089077829,25.1680990362217,0,8.47053000476976,17.4544699257303,13.2615000085,110.96083257476,91.9807331915043,19.6952842679862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0.250000019999995,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5194851533095,24.7414756734368,3.25708911820374,0.00102772242809124,11.4679722890719,0,19.307000028,0,50.1663641120791,54.2546358094208,0,0,0,0,0,1,1,1,1,1,1,1,0.987177465008512,0.955389057905878,0.922714465736555,0.852677626264222,0.800047068093555,0.739871051651031,0.677052250195199,0.626927617799965,0.586614608650721,0.526417075079043,0.482492134611733,0.429090446323051,0.375910418471494,0.315297626296947,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,24,0,0,0,0,0,0,0,2.90162122874866,7.14155578558295,4.41431300324301,37.8571524103531,48.1709116486935,56.0563473609512,31.0903435433755,27.337754725552,17.0192649612121,13.1507349607879,0,43.5777633351204,11.5022365888796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,0,0,0,0,0,0,0,0,0,0,0,0,1.90380777142708,6.8961922810729,49.7055264180868,43.64286464003,30.7166089103831,0,0,0,0,0,1,1,1,1,1,0.979588408505138,0.899784412722353,0.816502260189315,0.746223195423806,0.69047286428636,0.592228557709689,0.528839819840438,0.484840973366997,0.452625891552786,0.428069561987963,0.408755757541619,0.380363321956473,0.36052545844427,0.345898083726653,0.332681791369959,0.295468936971382,0.256485411957631,0.220414538174406,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,27,0,0,0,0,0,0,0,0,0,1.33561962830065,15.0198832064704,29.6233515257806,23.7910762370791,86.2190425528806,34.4165532777082,52.8418238376256,45.7475398289501,11.2251094577047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984609912710378,0.151539003728965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,0,0,0,0,0,0,0.97628746428402,3.46898115548084,37.2981179724487,19.9366135052865,16.0543194145626,15.8156804859374,5.92224940390933,2.64775061109067,24.1550637034651,25.4499362325349,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.993729511924387,0.966047273040709,0.826206683948429,0.644831158497298,0.497441018894793,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9817926844586,27.9443402745891,110.478580745054,84.2883212140456,54.9746709050163,9.55229372933582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48689957516035e-14,0.514348586854183,8.63256109193411,17.9471423951571,5.66120027587721,7.17103100139695,8.17574058313002,1.36212857137495,8.7858475402754,5.20247578963479,3.36752422536522,12.2296105712377,8.4970040923607,15.3333852294016,0,0,26.061584110994,1.59841586950597,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.962831197041047,0.906279192990186,0.857947594909183,0.818468164785946,0.786203478241775,0.754949443484221,0.645603710024399,0.548717413820949,0.473784639089912,0.391856270433139,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44474717989215,72.5231381950599,131.600970701772,63.8431657640027,24.2080104910064,1.59996722076681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24777454812452,10.5096676146917,10.5851035350031,5.6424543691808,0,0,0,13.9717633464123,8.94323664358771,6.02869905362395,2.54130096137605,0,21.9449999555,0,0,25.8004127210185,1.85958725948151,0,0,0,0,0,1,1,1,1,1,1,1,0.997773479519868,0.971645385036618,0.940462240728961,0.870015703110639,0.815734480420146,0.77430828364258,0.742065050975202,0.701772345755256,0.657820246869523,0.58684989892893,0.50855011356284,0.44474783427815,0.384609139113594,0.318074048739665,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.053425863596,90.2415189033536,42.6335867517335,94.5976365006143,21.6801423385353,14.0136891946673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36130427763547,4.10865657872365,2.10003915864088,0,0,0,0,8.74660106580983,21.2383990011902,58.1207600432384,0.129240002761506,13.4138473292449,28.3611525887551,0,0,0,0,0,0,1,0.935399161620333,0.811164865758587,0.738375416622416,0.690344884095915,0.623501855750532,0.570432148769728,0.529488173806975,0.497346937524315,0.471588852922092,0.425401597913586,0.3949094543735,0.37334961508694,0.357326855484962,0.344963020824139,0.335139021444597,0.320523306122762,0.310177699437278,0.302472864627064,0.296513836856473,0.279298710963436,0.248705276911762,0.217523207527042,0.188266847308349,0.162429720455475,0.141494334262925
"SPFL","g3",34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2473120742686,94.555264448791,31.8867251256429,117.954843467299,32.5206565456027,0.0551978908957267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77635683940025e-15,0,0,0,0,0.384499370683187,6.67528336320721,6.85635240302679,7.5085419784628,0.520322840120009,14.7912019803011,15.1937980866989,28.3120226447951,27.866785087253,2.07119231395187,0,13.005946543048,22.3266554576951,6.44239791725698,0,0,0,0,0,0,1,1,1,1,1,0.990747436481755,0.949369521800276,0.907414760138089,0.870257449319723,0.838240808073586,0.726681209212405,0.641184119532474,0.58031832786512,0.535243462500329,0.500685218982843,0.473421652021268,0.433264252344809,0.405188827734678,0.384496685417063,0.352458038592237,0.305182671630745,0.260642982281479,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",34,41,0,0,0,0,0,0,0,0,0,0,0,1.60714721729524,17.4841374048566,0.358715354348174,10.7520574291507,24.8779425183493,70.2805005211789,67.5959695945992,90.0276818076801,10.7408211731111,6.49502653193071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999995000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24344978758018e-14,0,0,0,0,0,0,0,0,19.1438013663868,30.7874709406905,31.2678674932149,7.03586031270781,0,0,8.41321508655547,0.156784928444537,21.9449999555,27.6599999805,0,0,0,0,0,1,1,1,1,1,1,1,0.987563679313833,0.955899601701972,0.923256543754003,0.853196644440731,0.800370185525386,0.728740743725179,0.666118056714587,0.616720496440287,0.577198573948999,0.518410058190448,0.477065816158938,0.426840187522936,0.374448651000052,0.314721023006687,0.263105789948672,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,27,0,0,0,0,0,0,0,0,0,0,22.4566250389553,6.22243729574414,15.0437168373434,4.81539665985994,71.1730054308047,42.0711460716341,0.924172601308356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242762709544126,0.00723730545587209,0,0,0,0.249999994999996,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8608534549516,1.72167534777533,1.08747123027308,0,7.12742285661834,1.21257718088165,0,0,7.809999924,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983854052395687,0.931288018617447,0.808803953451188,0.640388893830861,0.497345741296717,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7785496167091,26.1041904181025,4.48402351557107,48.6414322285759,21.6983041566914,0,0,0,0,0,0,0,0,0,0,0,0.249999994999996,0,0,0,0,0,0.249999995,0.250000014999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88178419700125e-16,0,0,0,0,0,0,0.399999992,0,0,1.56708822641265,0.412911795587344,0.810000009500002,0.589999986999999,0,0,2.76000002999999,3.89168125437024,3.96331877412977,1.2599999865,0,0,0,0,0,0,1,1,1,1,0.992557352697807,0.94348648867404,0.894763708864516,0.853190394243201,0.818506058699995,0.789519852927402,0.710495987474381,0.631917570257811,0.574368303731565,0.531166612367102,0.497767695096668,0.471267708143701,0.43201387640392,0.404424199529922,0.382091126264866,0.349789092873483,0.304956544407241,0.260593593610982,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,41,0,0,0,0,0,0,0,0,0,0,0,0,13.8226102655691,1.60738973743082,4.20996882583984,19.2856126982577,23.7194185314025,50.9981408442646,49.0633590328854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174265791152398,0.0757342238475996,0.249999994999996,0,0.249999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108958444765475,0.261041561234528,0,0,0,0,0,0,1.54905056131333,0.825949428186671,0,0.214531505428448,2.64046852157155,2.56499998649999,0.810000009500001,4.834999942,2.974999982,0,0,0,0,0,0,1,1,1,1,1,1,1,0.984364322901186,0.951758919726174,0.918881967038166,0.849024793465839,0.792001605080002,0.716025612351901,0.654416194771797,0.606124347741978,0.567601845131765,0.51042469248227,0.470274611862097,0.423843631747232,0.372859234179484,0.314099383080195,0.263069916242112,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,46,0,0,1.4284318142528,9.429155628234,15.4168002177856,20.2779355881762,8.63943690696011,0.0597396772412822,1.55776547422829,9.58731091470946,1.92992362056225,13.8270482682064,17.7479709680132,23.3749808352804,0,0,13.7822220877872,25.6477779342127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500000009999997,0,0,0.249999994999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22044604925031e-15,0,0,0,0.249999995,0,0,0,0,0,0,1.3049999865,2.04382886530283,2.21117115819716,0.720000022000002,0,3.145000001,5.7249999225,0.0468921121034214,4.02810794889658,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995119121751892,0.966860184168052,0.935116476970351,0.864711242310861,0.787629540936703,0.706324417264686,0.644439159981974,0.596520309918606,0.558550565388007,0.502509305493783,0.463334760359269,0.423025946208869,0.371333578359915,0.31342070788633,0.26299090796912,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,47,0,0,0,1.19502922502089,5.17595814363552,1.56901265434358,4.1997872841625,21.5044957370077,34.0756243435699,17.216815503491,33.9913076956324,5.48099096151461,25.8920553605125,12.4054230267594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250000014999998,0,0,0,0.249999995,0.249999994999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765000000000001,1.89037791903087,0.19962210796912,0,0,2.07999998700001,0.670000003000002,1.33921463952475,0.360785350475245,0.589999986999997,5.61213600413255,4.85438069416833,0.823483318699118,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.993462537355813,0.944944225455168,0.896263535188563,0.854627328665922,0.819853915591848,0.784601310899789,0.669612839010613,0.566415860212265,0.482144887689645,0.392771638851753,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","g3",35,48,0,0,0,0,5.8458907320651,9.84068822129605,7.52842108313887,0,0,3.85527101847724,23.0924388161914,77.3954675083025,30.2660696387766,4.88225291740227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140271487203079,0.23597286627969,0,0,0,0,0.499999989999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42731339093096,0.972686633069036,0.411286215295956,0.278713787704039,0,1.3049999865,0,0.815000006000005,0,0.670000003000003,0,0.889999980499996,1.8249999955,3.1181397820096,2.68686025499039,1.49000002,4.834999942,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984155111268028,0.948214243300889,0.891648055717969,0.771204249587408,0.629855041763465,0.496158785227097,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
