"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"8441","b3",20,47,"Bouteloua eriopoda",1.71000002390705,34.752105263064,40.1557815112796,1,0,0,61,34.1100000019651,0
"8442","b3",20,48,"Bouteloua eriopoda",1.68000001407228,83.7088095227386,40.7226987828823,2,0,0,52,15.590000001248,0
"8443","b3",20,49,"Bouteloua eriopoda",1.10499998709885,69.3775716443777,41.7518519919851,1,0,0,62,29.7900000005029,0
"8444","b3",20,50,"Bouteloua eriopoda",1.20999999328982,31.6599999991013,43.3250797506789,1,0,0,63,31.0100000002421,0
"8446","b3",20,53,"Bouteloua eriopoda",2.99000004130881,2.09283166087675,51.3232402859517,2,1,0,53,1.0100000014063,1
"8447","b3",20,54,"Bouteloua eriopoda",16.2850000117649,30.5744867362498,60.1860612227005,1,0,0,64,27.6100000017323,0
"8450","b3",20,58,"Bouteloua eriopoda",1.74499998008367,47.1627220625189,65.942319482537,2,0,0,57,33.0915869213641,0
"8451","b3",20,59,"Bouteloua eriopoda",1.89000000375323,16.1433333309689,68.491129136839,2,0,0,56,15.2100000006612,0
"8455","b3",20,65,"Bouteloua eriopoda",4.71000000795815,16.2412809590505,79.5310599365876,2,1,0,58,14.6100000012666,0
"8458","b3",20,68,"Bouteloua eriopoda",0.72999998581829,40.3191324219576,79.2851254190426,1,0,0,65,20.2915869187564,0
"8464","b3",20,74,"Bouteloua eriopoda",0.95000001166482,44.2184210530291,83.6589394002187,1,1,0,66,15.6915869098157,0
"8470","b3",20,80,"Bouteloua eriopoda",2.01500006743241,25.43861869156,87.1661467480656,1,0,0,67,12.1915868949145,0
"8489","b3",21,34,"Bouteloua eriopoda",3.63999998343876,81.2664102563446,38.6851530186168,3,1,0,51,17.5900000031106,0
"8491","b3",21,38,"Bouteloua eriopoda",4.81000004074071,1.97860707020236,51.6658281935658,3,1,0,53,0.510000000940636,1
"8498","b3",21,47,"Bouteloua eriopoda",3.21000002175337,16.2283800606169,78.7214971867969,3,0,0,58,15.3099999995902,0
"8503","b3",21,52,"Bouteloua eriopoda",1.59999999599531,41.2824999967767,84.6717464305548,2,0,0,66,14.7915869019926,0
"8507","b3",21,56,"Bouteloua eriopoda",0.51000000508269,44.2198039236402,88.5103738703302,2,0,0,66,11.1915869172662,0
"8508","b3",21,57,"Bouteloua eriopoda",0.87999998144107,43.2495833350837,89.7688297531279,2,0,0,66,9.79158692061901,0
"8509","b3",21,58,"Bouteloua eriopoda",0.81000002223067,45.4883950610122,90.4248739947826,1,0,0,68,9.09158689901233,0
"8524","b3",22,11,"Bouteloua eriopoda",5.27500001186272,81.8995102663877,38.2734683757819,4,0,0,51,16.7900000000373,0
"8526","b3",22,15,"Bouteloua eriopoda",4.17000000701053,2.68218226049787,50.6737608100324,4,0,0,53,1.20999999926426,1
"8555","b3",23,6,"Bouteloua eriopoda",0.77999998736661,29.1766666671416,17.5766666730245,1,0,0,69,16.7100000195205,0
"8608","b3",25,5,"Bouteloua eriopoda",1.07999999665655,89.859999998589,16.3600000087172,1,0,0,70,9.18999999994412,0
"8610","b3",25,8,"Bouteloua eriopoda",1.79499999647494,25.0011791978327,38.3561467161778,1,0,0,71,24.2099999974016,0
"8621","b3",25,21,"Bouteloua eriopoda",0.25000001792796,3.60000000218861,37.7000000094995,1,0,0,72,3.35000000195578,1
"8623","b3",25,25,"Bouteloua eriopoda",0.2499999946449,55.8000000019092,15.8000000286847,1,0,0,73,15.5500000342727,0
"8625","b3",26,1,"Bouteloua eriopoda",14.2065000027071,1.43303523200227,3.79312274847538,1,1,0,74,0.0100000004749745,1
"8626","b3",26,2,"Bouteloua eriopoda",1.55199998904904,57.1433333330788,0.84619387052953,1,1,0,75,0.316193886101246,1
"8631","b3",26,7,"Bouteloua eriopoda",2.20149998573028,7.38987735696415,9.47968390393931,1,0,0,76,6.51000000070781,0
"8644","b3",27,0,"Bouteloua eriopoda",21.7599999273755,54.1817524565038,1.68707568369267,2,1,0,75,0.210000015795231,1
"8647","b3",27,3,"Bouteloua eriopoda",11.3350000243727,1.05092045319048,3.82739451167024,2,1,0,74,0.0100000004749745,1
"8649","b3",27,5,"Bouteloua eriopoda",1.88500000298722,15.3789655166628,1.71671974126627,1,0,0,77,0.810000021010637,1
"8652","b3",27,8,"Bouteloua eriopoda",6.61500003409106,5.96623582361336,8.15633409066211,2,1,0,74,4.40999999991618,0
"8658","b3",27,14,"Bouteloua eriopoda",1.23499997936655,73.8433333327218,14.2064912418602,1,0,0,78,13.6100000236183,0
"8660","b3",27,16,"Bouteloua eriopoda",0.62500002153683,58.8366666687497,24.3300000146342,1,0,0,79,23.7100000027567,0
"8661","b3",27,17,"Bouteloua eriopoda",2.75000004586764,57.3069696971594,28.6766666763773,1,1,0,80,27.6099999900907,0
"8662","b3",27,18,"Bouteloua eriopoda",2.36499998979503,52.4527061284484,32.0779351664932,1,1,0,81,31.1100000049919,0
"8664","b3",27,21,"Bouteloua eriopoda",0.72000000640517,40.1062962953375,52.4766666814685,1,0,0,82,39.3099999986589,0
"8666","b3",27,23,"Bouteloua eriopoda",1.52500000196742,38.3209289637803,55.5586338761131,1,1,0,83,37.410000001546,0
"8667","b3",27,24,"Bouteloua eriopoda",2.69999997621635,48.3727160464022,59.4454321144121,1,1,0,84,39.5899999886751,0
"8668","b3",27,25,"Bouteloua eriopoda",2.38499997772509,51.5604542273755,60.8847030224003,1,0,0,85,38.1899999920279,0
"8669","b3",27,26,"Bouteloua eriopoda",2.4250000272179,47.2457388323615,63.0946735450496,1,0,0,86,35.8899999875575,0
"8675","b3",27,32,"Bouteloua eriopoda",1.46000000423286,61.3040639283027,85.3999543535233,1,0,0,87,13.8899999670684,0
"8677","b3",28,0,"Bouteloua eriopoda",1.9899999690149,58.6244048838484,1.97901173900545,3,1,0,75,0.810000021010637,1
"8682","b3",28,5,"Bouteloua eriopoda",6.08500005563023,1.0872745650296,6.11402631239333,3,1,0,74,0.0133496068883687,1
"8685","b3",28,8,"Bouteloua eriopoda",1.83600001061428,16.3418790197618,9.56882353344164,1,1,0,88,8.60999999567866,0
"8686","b3",28,9,"Bouteloua eriopoda",3.22199999076268,4.59732229814266,10.8767908259062,3,0,0,74,3.21334960754029,0
"8687","b3",28,10,"Bouteloua eriopoda",1.69950001254864,9.34448818133516,10.4958487822908,3,0,0,74,8.50334960850887,0
"8692","b3",28,15,"Bouteloua eriopoda",1.61499999771128,26.6722763349037,20.0700619216538,1,1,0,89,19.109999993816,0
"8694","b3",28,17,"Bouteloua eriopoda",1.82649997199327,93.2898866968775,22.4974258761488,1,0,0,90,5.88665039394982,0
"8695","b3",28,18,"Bouteloua eriopoda",1.01399999451963,71.9423634122264,24.5819921181426,1,1,0,91,24.0100000053644,0
"8696","b3",28,19,"Bouteloua eriopoda",1.2599999997858,62.8966829424913,28.0100000246117,2,0,0,80,27.3100000340492,0
"8697","b3",28,20,"Bouteloua eriopoda",1.7500000015134,74.4386829364765,28.1020000137264,1,0,0,92,24.8866503941827,0
"8698","b3",28,21,"Bouteloua eriopoda",1.21899999501789,76.7860799879459,30.384965840048,1,0,0,93,22.6966503891163,0
"8699","b3",28,22,"Bouteloua eriopoda",8.18799989539012,56.9091815143185,32.1230149931088,2,0,0,80,30.710000032559,0
"8702","b3",28,26,"Bouteloua eriopoda",1.40900002476666,84.8923240592432,52.2375964168334,1,1,0,94,14.3966503906995,0
"8703","b3",28,27,"Bouteloua eriopoda",1.94049998905091,41.8310933156051,53.1839156726247,2,0,0,83,41.103349608602,0
"8704","b3",28,28,"Bouteloua eriopoda",10.2485000375179,37.4727571610637,57.2477730308723,2,1,0,83,35.7133496087044,0
"8705","b3",28,29,"Bouteloua eriopoda",1.82249999058899,78.5744689516511,57.5653177874177,1,1,0,95,20.2866503910627,0
"8710","b3",28,34,"Bouteloua eriopoda",1.67399998468952,39.61159931303,71.3847311991947,1,1,0,96,27.7900000102818,0
"8711","b3",28,35,"Bouteloua eriopoda",1.19799999517668,43.8442817176677,74.4293656335049,1,0,0,97,24.7899999842048,0
"8712","b3",28,36,"Bouteloua eriopoda",1.52550000975654,48.8188865926083,74.4210127978726,1,0,0,98,24.4899999815971,0
"8716","b3",28,40,"Bouteloua eriopoda",1.99500003439141,72.1400162748372,94.264761926341,1,1,0,99,4.78999996557832,0
"8720","b3",29,2,"Bouteloua eriopoda",18.5899999623909,1.83615202036963,4.22651426274636,4,0,0,74,0.00841309083625674,1
"8724","b3",29,6,"Bouteloua eriopoda",21.6249999017455,5.64247859908407,10.0078343049839,4,1,0,74,3.50841308827512,0
"8725","b3",29,7,"Bouteloua eriopoda",0.56499999138992,20.5942537969889,7.6698820213561,2,1,0,88,6.81000002659857,0
"8731","b3",29,13,"Bouteloua eriopoda",1.16000000483822,47.423355619495,28.249080468176,3,1,1,81,27.710000006482,0
"8732","b3",29,14,"Bouteloua eriopoda",8.68000001692446,33.7137126283266,35.657427041864,1,1,0,100,31.9084130926058,0
"8735","b3",29,18,"Bouteloua eriopoda",5.58500003956491,71.8958198318372,54.4474216858832,2,1,0,95,26.8915869120974,0
"8736","b3",29,19,"Bouteloua eriopoda",1.37000000121305,49.2558583471022,54.0034306581295,3,0,1,84,45.0900000054389,0
"8737","b3",29,20,"Bouteloua eriopoda",15.8349999192497,38.1190540757907,57.1560477901717,3,1,0,83,36.0084130894393,0
"8738","b3",29,21,"Bouteloua eriopoda",1.09999996537808,43.7872009691907,55.6493939528019,3,1,0,83,42.8084130922798,0
"8739","b3",29,22,"Bouteloua eriopoda",14.3149999651965,88.5639608829156,57.7387111398976,2,1,0,94,9.49158691219054,0
"8740","b3",29,23,"Bouteloua eriopoda",1.07500000258442,96.6014363462244,55.7203876106265,1,0,0,101,2.59158691042103,1
"8741","b3",29,24,"Bouteloua eriopoda",10.0749999983935,77.9620441881729,58.4205376312367,2,1,0,95,20.3915869118646,0
"8742","b3",29,25,"Bouteloua eriopoda",1.00000002514571,83.7584130902542,57.7100000111386,2,0,0,95,15.5915869108867,0
"8746","b3",29,29,"Bouteloua eriopoda",6.80999999266118,43.6873166665384,73.8808272288171,2,1,0,96,24.2899999953806,0
"8747","b3",29,30,"Bouteloua eriopoda",0.64500001470558,99.261126267599,74.1309302375519,1,1,0,102,0.291586911771446,1
"8749","b3",29,32,"Bouteloua eriopoda",1.30000000882428,28.795079756755,78.4633333531973,1,0,0,103,20.9899999666959,0
"8750","b3",29,33,"Bouteloua eriopoda",11.7099999787961,37.7565485804601,80.720987768264,1,1,0,104,17.6899999845773,0
"8752","b3",29,35,"Bouteloua eriopoda",10.4800000246428,45.1561866215918,86.0336323282052,1,1,0,105,12.0899999979883,0
"8753","b3",29,36,"Bouteloua eriopoda",5.62500007043127,46.7020130886281,93.559866682348,1,1,0,106,5.08999996818602,0
"8754","b3",29,37,"Bouteloua eriopoda",22.3150000906922,71.8207963887012,95.9974150471633,2,1,0,99,0.589999975636601,0
"8755","b3",29,38,"Bouteloua eriopoda",0.99999999837019,75.9377464219982,94.3486666751475,2,0,0,99,4.98999999836087,0
"8756","b3",29,39,"Bouteloua eriopoda",0.93999998481246,66.4116045802784,95.8392553435191,2,0,0,99,3.48999998532236,1
"8758","b3",29,41,"Bouteloua eriopoda",1.05000000661239,63.6617464222945,96.2099999965479,1,0,0,107,2.98999999649823,1
"8760","b3",30,1,"Bouteloua eriopoda",63.187850066681,5.14193117969595,4.78389940119122,5,1,0,74,-0.0453931279480457,0
"8761","b3",30,2,"Bouteloua eriopoda",11.4812498408835,59.2561203316515,1.00099963825461,5,1,1,75,-0.0953930895775557,1
"8766","b3",30,7,"Bouteloua eriopoda",1.8626000347944,15.8820896252251,8.48740540630677,3,1,0,88,7.81460688449442,0
"8768","b3",30,9,"Bouteloua eriopoda",0.6835000178972,19.1764703989899,9.26968126332659,3,0,0,88,8.80460687913001,0
"8769","b3",30,10,"Bouteloua eriopoda",1.0500000229105,22.1781018241958,9.26492435046178,3,1,0,88,8.80460687913001,0
"8772","b3",30,13,"Bouteloua eriopoda",0.8800000125822,11.0705982156569,10.6630917388833,5,0,0,74,10.0146068725735,0
"8775","b3",30,16,"Bouteloua eriopoda",0.8205000037868,28.2052629691192,25.0506438678623,3,0,1,89,24.6046069078147,0
"8776","b3",30,17,"Bouteloua eriopoda",1.2630000159615,30.8163505137579,25.3880142603483,3,0,1,89,24.7046068776399,0
"8777","b3",30,18,"Bouteloua eriopoda",1.0050000148523,28.5994237850541,27.6421359098346,1,0,0,108,27.1146068815142,0
"8778","b3",30,19,"Bouteloua eriopoda",0.9645000106266,24.9107414857625,28.2222343332747,1,0,0,109,24.2130224592984,0
"8779","b3",30,20,"Bouteloua eriopoda",7.2745000739228,31.8425711126096,33.7967502327522,2,1,0,100,30.2130224590655,0
"8780","b3",30,21,"Bouteloua eriopoda",0.8455000248754,42.635829477463,33.5517998818415,1,1,0,110,33.1146068871021,0
"8782","b3",30,24,"Bouteloua eriopoda",18.5689999933415,69.7774344836672,51.2108727147029,3,1,0,95,27.5869775388855,0
"8784","b3",30,26,"Bouteloua eriopoda",10.413549960472,88.1848464824885,58.6362384634693,3,1,0,94,9.48697754065506,0
"8785","b3",30,27,"Bouteloua eriopoda",1.0800000117905,36.50561505119,60.6368290999168,4,0,0,83,35.813022457296,0
"8786","b3",30,28,"Bouteloua eriopoda",1.0214999800399,45.320951975311,60.6992764970381,4,1,0,83,38.7853931169957,0
"8787","b3",30,29,"Bouteloua eriopoda",0.5100000059558,71.2836106969237,60.7322539529154,3,0,0,95,28.2869775372092,0
"8791","b3",30,33,"Bouteloua eriopoda",15.4199999635003,43.6863817382584,72.2870288459141,3,0,0,96,25.5953931249678,0
"8792","b3",30,34,"Bouteloua eriopoda",0.6900000095798,47.1014282605087,72.6391721058519,3,0,0,96,26.8953931052238,0
"8793","b3",30,35,"Bouteloua eriopoda",18.9810498994797,38.4906448686752,77.9604244150158,2,1,0,104,19.4853931199759,0
"8794","b3",30,36,"Bouteloua eriopoda",7.840450008796,32.8702443211937,78.624125279828,2,0,0,104,19.7853931225836,0
"8798","b3",30,40,"Bouteloua eriopoda",18.8355000253224,45.3619108210591,86.7302340468141,2,1,0,105,10.2953930851072,0
"8799","b3",30,41,"Bouteloua eriopoda",1.4249999904307,72.7640750910033,88.9479402297487,3,0,0,99,10.0853931158781,0
"8800","b3",30,42,"Bouteloua eriopoda",2.0039999771551,75.1382694646849,89.6387261435635,3,0,0,99,9.58539312705398,0
"8801","b3",30,43,"Bouteloua eriopoda",7.6625000097323,47.6815858053492,93.5642775789466,2,1,0,106,4.79539311490953,0
"8802","b3",30,44,"Bouteloua eriopoda",37.9314499608336,71.7391994271691,96.1344465428034,3,1,0,99,-0.00460688024759293,0
"8804","b3",30,46,"Bouteloua eriopoda",4.4499999780208,0.64055055084445,97.6737829152167,1,1,0,111,0.0130224623717368,1
"8805","b3",30,48,"Bouteloua eriopoda",5.6320000412939,78.769408586644,98.9461608206905,3,0,0,99,-0.0146069098263979,1
"8809","b3",31,3,"Bouteloua eriopoda",28.5349999395292,59.232985597955,2.34417384582844,6,1,0,75,0.308413105085492,0
"8810","b3",31,4,"Bouteloua eriopoda",64.137999890815,4.99506129167297,8.06505891186283,6,1,0,74,0.0130224623717368,0
"8813","b3",31,7,"Bouteloua eriopoda",2.9250000464846,53.4284070742737,6.84841309471104,1,0,0,112,5.80841307528317,0
"8815","b3",31,9,"Bouteloua eriopoda",0.7904999767807,15.4905240407442,8.99411833505991,4,0,0,88,8.5084130987525,0
"8817","b3",31,11,"Bouteloua eriopoda",2.4754999986039,13.849175427292,10.1267258749163,6,0,0,74,8.90841307118535,0
"8820","b3",31,14,"Bouteloua eriopoda",4.7099999747798,22.8163133327671,13.8965942650399,4,1,0,88,12.5084131024778,0
"8822","b3",31,16,"Bouteloua eriopoda",5.2204999253112,56.5673017478615,14.925684739421,1,0,0,113,13.6084130965173,0
"8826","b3",31,21,"Bouteloua eriopoda",10.6179999998589,55.9726425976544,19.3881581828737,1,1,0,114,17.3084130976349,0
"8827","b3",31,22,"Bouteloua eriopoda",1.7660000406355,79.9991568433919,19.4138868577045,1,1,0,115,18.7084130942822,0
"8829","b3",31,25,"Bouteloua eriopoda",1.3950000129011,66.4829149324289,23.2503485709702,4,0,2,91,22.6084130816162,0
"8830","b3",31,26,"Bouteloua eriopoda",5.5749999483349,42.4908855377931,26.264694095302,5,0,1,81,24.1084130946547,0
"8831","b3",31,27,"Bouteloua eriopoda",16.3194999325038,32.8500641386904,27.9240171150851,3,1,0,100,25.3084131050855,0
"8832","b3",31,28,"Bouteloua eriopoda",4.1313000128221,42.1673205413565,30.1759340471904,2,0,0,110,28.9084130898118,0
"8833","b3",31,29,"Bouteloua eriopoda",5.4044999540243,45.4673873411518,32.8861261006691,2,0,0,110,31.2084130942822,0
"8834","b3",31,30,"Bouteloua eriopoda",1.5679999896376,41.4847231397303,32.3029454001579,2,0,0,110,31.3684131018817,0
"8835","b3",31,32,"Bouteloua eriopoda",6.5285000479347,38.9941010660338,34.8535485156022,3,1,0,100,33.3084130659699,0
"8836","b3",31,33,"Bouteloua eriopoda",9.7330000173608,32.8677527625998,36.4775181834291,3,1,0,100,31.0130224621389,0
"8838","b3",31,37,"Bouteloua eriopoda",1.1899999966286,4.06008128373134,42.0084130795052,1,0,0,116,3.41302246088162,1
"8839","b3",31,38,"Bouteloua eriopoda",0.9544999697171,8.55289324625296,41.7971855624856,1,0,0,117,8.00302245770581,0
"8840","b3",31,40,"Bouteloua eriopoda",1.7130000271606,33.7596307477215,47.1006489317846,1,1,0,118,33.0030224577058,0
"8841","b3",31,41,"Bouteloua eriopoda",11.9250000626664,70.958794642046,53.3277841461258,4,1,0,95,26.5869775379542,0
"8842","b3",31,42,"Bouteloua eriopoda",1.035000001695,83.0645522515813,55.0536626803936,4,0,0,94,16.2869775376748,0
"8846","b3",31,46,"Bouteloua eriopoda",1.1499999998137,46.3507036200603,60.8040652464501,5,0,0,83,38.4915869217366,0
"8847","b3",31,47,"Bouteloua eriopoda",0.8649999913666,92.5735234283167,61.2748870758567,4,0,0,94,6.7869775404688,0
"8848","b3",31,48,"Bouteloua eriopoda",11.6349999850593,93.0875246818244,64.9473043715027,4,0,0,94,4.78697753860615,0
"8851","b3",31,51,"Bouteloua eriopoda",0.6360000202535,98.4310727777091,68.8631300541186,3,0,1,102,1.09697753796354,1
"8853","b3",31,53,"Bouteloua eriopoda",6.4133500080668,98.8979080522658,71.0271046965817,3,0,1,102,-0.00302246189676225,1
"8855","b3",31,55,"Bouteloua eriopoda",20.2949999782559,43.1703354254672,74.2543603555893,3,1,0,104,22.291586920619,0
"8856","b3",31,56,"Bouteloua eriopoda",0.9199999876274,96.1786202842588,74.1038841032109,3,0,1,102,3.19697753875516,1
"8857","b3",31,57,"Bouteloua eriopoda",16.5430000334797,40.0639551875151,79.9303417969547,3,1,0,104,17.591586895287,0
"8859","b3",31,60,"Bouteloua eriopoda",19.7540000312882,44.2471077032539,87.4980202530349,3,1,0,105,9.79158692061901,0
"8860","b3",31,62,"Bouteloua eriopoda",5.1345000138246,72.0878239610446,92.2345078020437,4,0,0,99,6.39158692210913,0
"8862","b3",31,64,"Bouteloua eriopoda",7.8699999577319,45.6257712971655,95.7692135839587,3,0,0,106,2.39158691838384,0
"8863","b3",31,65,"Bouteloua eriopoda",24.4430000719433,70.6342903115001,97.4684457474663,4,1,0,99,-0.00841310247778893,0
"8865","b3",31,68,"Bouteloua eriopoda",2.2050000240724,0.64696048472257,99.1579973713798,2,1,0,111,-0.00841310247778893,1
"8866","b3",31,69,"Bouteloua eriopoda",2.8080500105203,77.9868778590035,99.5011244589602,4,0,0,99,-0.00841310247778893,1
"8867","b3",31,71,"Bouteloua eriopoda",1.11158305308,12.0329210251628,4.0003811977102,6,0,0,74,3.44305760227144,1
"8868","b3",32,0,"Bouteloua eriopoda",60.1499998934683,5.38797488756996,8.26579386424225,7,1,0,74,0.0106542953290045,0
"8870","b3",32,2,"Bouteloua eriopoda",25.5049998733494,57.7118240080539,3.45239040086342,7,1,0,75,1.41000002622604,0
"8878","b3",32,10,"Bouteloua eriopoda",2.9150000033341,26.5513632681089,22.8629445390591,4,1,0,100,21.7100000008941,0
"8880","b3",32,12,"Bouteloua eriopoda",6.4249999633641,31.8669707676432,25.1594422982594,4,1,0,100,23.810000019148,0
"8881","b3",32,13,"Bouteloua eriopoda",7.9500000293599,34.5728555552668,29.3007547230538,4,1,0,100,27.1100000012666,0
"8882","b3",32,14,"Bouteloua eriopoda",1.6650000001327,40.4484921383302,32.5289189223609,4,1,0,100,31.9099999964237,0
"8883","b3",32,15,"Bouteloua eriopoda",1.7399999918323,65.3778956749093,34.5582758885552,1,1,0,119,33.6893457046244,0
"8884","b3",32,17,"Bouteloua eriopoda",1.2749999889871,31.0315693301531,37.8622875825264,4,0,0,100,29.9106542952359,0
"8886","b3",32,19,"Bouteloua eriopoda",1.3650000021933,29.4450865314593,42.366410258547,4,1,0,100,28.6106542975176,0
"8887","b3",32,20,"Bouteloua eriopoda",1.8900000319839,32.0166507667437,43.307178138475,2,0,0,118,30.6106542935595,0
"8888","b3",32,22,"Bouteloua eriopoda",17.6499999909662,71.0657723318664,53.4819074792366,5,1,0,95,25.189345702529,0
"8894","b3",32,28,"Bouteloua eriopoda",20.4100000127545,43.6484462340959,73.6407855787244,4,1,0,104,23.6899999901652,0
"8895","b3",32,29,"Bouteloua eriopoda",10.2949999671965,38.8047614717434,78.0032815391945,4,1,0,104,20.2899999916553,0
"8896","b3",32,30,"Bouteloua eriopoda",6.9949998882902,33.891473932083,78.4108339452434,4,0,0,104,20.3900000080466,0
"8897","b3",32,31,"Bouteloua eriopoda",6.9800000542123,42.3581232521383,80.253553014283,4,0,0,104,18.1899999734014,0
"8899","b3",32,33,"Bouteloua eriopoda",24.7399998949748,47.8572791963191,86.4253328070048,4,1,0,105,10.5899999849498,0
"8900","b3",32,35,"Bouteloua eriopoda",43.3099999771197,70.8571524088663,95.9982513681756,5,1,0,99,0.0899999868124723,0
"8901","b3",32,36,"Bouteloua eriopoda",1.2149999958021,65.9268408513161,94.2588340214959,5,0,0,99,4.98999999836087,0
"8903","b3",33,0,"Bouteloua eriopoda",21.8259999202283,2.24633842056528,4.80031228320901,8,1,0,74,0.00953369308263063,1
"8905","b3",33,2,"Bouteloua eriopoda",15.4079998591582,56.0549397664217,1.92426939393397,8,1,0,75,0.705717783421278,1
"8908","b3",33,5,"Bouteloua eriopoda",16.3625000305357,6.49762739823066,8.0340818093092,8,1,0,74,4.20953368884511,0
"8911","b3",33,8,"Bouteloua eriopoda",1.11150001955591,53.1004468699309,7.11368447070448,8,0,0,75,6.51571773923934,0
"8913","b3",33,10,"Bouteloua eriopoda",0.95950000942405,10.2537060065721,10.1445209654944,8,0,0,74,9.50571778230369,0
"8916","b3",33,13,"Bouteloua eriopoda",3.27999998940388,5.55668816492633,12.9459616598979,8,0,0,74,4.50953369145282,0
"8924","b3",33,21,"Bouteloua eriopoda",8.5434999898423,54.7049512550169,18.2978888213338,3,1,1,114,16.7157177813351,0
"8926","b3",33,23,"Bouteloua eriopoda",0.9245000233578,26.4400727168735,24.925400464698,5,0,0,100,24.3057177402079,0
"8927","b3",33,24,"Bouteloua eriopoda",6.07949993863422,31.1147890570721,26.7552021019944,5,1,0,100,25.5157177802175,0
"8928","b3",33,25,"Bouteloua eriopoda",2.57500001824228,34.785274791808,28.4363714860546,5,0,0,100,27.4157177656889,0
"8929","b3",33,26,"Bouteloua eriopoda",1.0504499820333,99.5655653907399,29.7711149743524,1,0,0,120,-0.10953369201161,1
"8930","b3",33,27,"Bouteloua eriopoda",2.02249997154926,73.8967030377372,32.741608161794,1,0,0,121,25.1904663105961,0
"8931","b3",33,28,"Bouteloua eriopoda",1.04649997997005,68.2541267796623,32.8532428541897,2,0,0,119,31.0904663114343,0
"8933","b3",33,32,"Bouteloua eriopoda",8.66749993404257,72.5285530175686,54.1865484435057,6,1,0,95,25.490466307383,0
"8936","b3",33,35,"Bouteloua eriopoda",1.17499999578577,6.41520744807814,57.753944708601,1,1,0,122,5.7095336902421,0
"8944","b3",33,43,"Bouteloua eriopoda",14.3815000388599,43.715135797731,73.8240999460061,5,1,0,104,23.7942822277546,0
"8945","b3",33,44,"Bouteloua eriopoda",10.1100000272424,39.5747018420183,78.5423710724076,5,1,0,104,19.3942822515965,0
"8946","b3",33,45,"Bouteloua eriopoda",0.87999999657506,35.3428670231965,78.3557177598733,5,0,0,104,20.9942822344601,0
"8947","b3",33,46,"Bouteloua eriopoda",6.20050000469829,42.5392194737053,80.5078444673312,5,0,0,104,17.5942822359502,0
"8951","b3",33,50,"Bouteloua eriopoda",31.6364999588628,48.5881738634208,88.5107776811776,5,1,0,105,8.69428222067654,0
"8953","b3",33,52,"Bouteloua eriopoda",1.97399997500377,12.2162206189424,86.1428606218718,1,0,0,123,11.3095336884726,0
"8954","b3",33,53,"Bouteloua eriopoda",47.1314999753262,70.6425208266031,96.8215976526195,6,1,0,99,0.184282241389155,0
"8955","b3",33,54,"Bouteloua eriopoda",12.5699999392161,1.20421016987323,97.2775461899455,4,1,1,111,-0.0157177448272705,1
"8957","b3",33,56,"Bouteloua eriopoda",1.84799998253398,19.9229265466569,96.4737832249026,1,0,0,124,2.58428226225078,1
"8960","b3",34,2,"Bouteloua eriopoda",14.4130000016598,58.9247228239939,2.2436961958163,9,1,0,75,0.204958487302065,1
"8962","b3",34,4,"Bouteloua eriopoda",1.26000002656132,54.3878571437468,3.34868863630288,9,0,0,75,2.71495846100152,1
"8963","b3",34,5,"Bouteloua eriopoda",9.89749996974482,6.13182537379713,5.12148131714188,9,1,0,74,2.80495844781399,0
"8968","b3",34,10,"Bouteloua eriopoda",8.97900007486832,4.83976389755146,11.9476801895945,9,1,0,74,2.9099999985192,0
"8974","b3",34,16,"Bouteloua eriopoda",2.24999994743848,24.1244444439157,13.6316251349571,7,1,2,88,12.814958486706,0
"8977","b3",34,19,"Bouteloua eriopoda",2.09999995094258,25.0797142843915,16.5373394199248,6,1,1,100,15.8049584832042,0
"8980","b3",34,22,"Bouteloua eriopoda",1.30149999054405,83.7104353953382,23.3939877851986,4,0,2,115,15.7899999991059,0
"8981","b3",34,23,"Bouteloua eriopoda",1.73399999472569,34.0207266392482,23.7355101826891,6,1,0,100,22.714958479628,0
"8984","b3",34,27,"Bouteloua eriopoda",2.00200004026596,43.3898368284765,37.1718698887553,6,1,1,100,36.1049584578723,0
"8987","b3",34,31,"Bouteloua eriopoda",0.92399999181996,0.27666666622584,51.6749584581703,1,0,0,125,0.0100000004749745,1
"8988","b3",34,32,"Bouteloua eriopoda",6.53749998877756,73.5903008267104,54.024929151565,7,1,0,95,24.7900000016671,0
"8995","b3",34,39,"Bouteloua eriopoda",1.48400000051735,49.6674123944043,75.3842127361398,6,1,0,104,23.6850415356457,0
"8996","b3",34,40,"Bouteloua eriopoda",1.73249999222578,36.8766666661638,76.5120695780704,6,0,0,104,22.2850415389985,0
"8997","b3",34,41,"Bouteloua eriopoda",8.2504999970498,33.9025863077171,78.2391747689913,6,1,0,104,19.595041545108,0
"8998","b3",34,42,"Bouteloua eriopoda",1.94250001232023,42.4204247105613,79.4835685073086,6,0,0,104,19.3950415123254,0
"9002","b3",34,46,"Bouteloua eriopoda",39.5180000653309,48.8490395996949,87.9808749265675,6,1,0,105,8.28504152595997,0
"9004","b3",34,48,"Bouteloua eriopoda",1.14599999300181,42.1384031402171,91.814997735146,6,0,0,105,7.09504154510796,0
"9005","b3",34,49,"Bouteloua eriopoda",57.1539999110778,71.945031198893,96.4652284299948,7,1,0,99,-0.0149584840983152,0
